中证500T-1日上影线和下影线长度之和,中证500指数2点前最长游程幅度,中证500指数2点前游程数量,中证500偏离度与45-450股票开盘偏离度之差,T-1日振幅,T-1日涨跌幅,T日2点前振幅,T日2点前涨跌幅,T-1日成交量与T-2日成交量之比,上证指数开盘幅度,中证500与上证指数开盘幅度之差,中证500指数13点至14点间振幅,沪深300指数13点至14点间振幅,状态
151.19,0.0262849,24,0.121607373,0.05572346,-0.03442284,0.041089426,-0.03345424,0.972863475,-0.041826718,-0.008698858,0.006026138,0.026155858,0
40.01,0.016547533,40,0.088883749,0.041279845,-0.034333569,0.028492508,-0.000822083,0.685132834,-0.069403738,-0.008696475,0.016379925,0.031679341,0
184.3,0.038175318,56,0.099511921,0.030767756,-0.002262893,0.084690145,0.007627527,1.129838153,0.005404316,-0.007096055,0.031046554,0.02589756,2
290.95,0.021054599,62,0.090990295,0.084738147,-0.035775889,0.04644009,-0.028236653,1.432353374,0.016454846,-0.000274932,0.031178445,0.022051167,2
247.59,0.012411517,60,0.015289535,0.058809641,0.017509988,0.024045009,0.017489628,0.837363774,0.012891549,0.001776065,0.018491874,0.014152188,2
43.62,0.01410428,62,0.037575686,0.050938935,0.043957368,0.028403219,-0.018814984,1.14268666,-0.008980065,0.001385157,0.014658183,0.024170648,2
2.96,0.017901423,57,0.161248693,0.032389581,-0.030937565,0.05007989,-0.040297362,0.81437209,-0.015208645,0.003864528,0.023522031,0.012185881,2
8.18,0.029194325,61,0.118743958,0.056297405,-0.052039988,0.076126905,0.036148777,0.848693951,-0.043965989,-0.003293299,0.036659274,0.021389082,2
203.29,0.021412505,43,0.034442508,0.076300655,0.041567076,0.041331061,-0.004206705,1.165857277,-0.003502769,0.014053731,0.039714988,0.032226057,2
240.58,0.01964929,57,0.008405311,0.046715968,-0.007131902,0.026189533,0.004560408,0.890590671,-0.00819442,0.000694103,0.018152971,0.025887924,2
93.94,0.015654075,52,0.005303646,0.061981156,0.045743035,0.035922554,0.01267189,0.834673329,0.00373101,0.001487153,0.012653912,0.010687311,2
87.35,0.010638624,59,0.005629805,0.036000157,0.022210537,0.024645543,0.019409365,1.755328174,-0.016429583,-0.001579866,0.013034139,0.010253922,2
152.26,0.012044822,61,0.021708471,0.024666309,0.000898279,0.021569683,0.001810515,0.708972154,-0.002627936,2.28E-05,0.015180011,0.013283971,2
68.08,0.021471683,54,0.110904142,0.021593313,0.010866316,0.076542908,-0.068384377,0.869913755,0.006722743,-8.43E-05,0.022137325,0.020484502,2
50.47,0.01664256,55,0.174958276,0.089049654,-0.074284726,0.03931293,-0.016563999,1.286713358,-0.023625951,-0.004234636,0.025004509,0.01934259,2
128.01,0.022006921,50,0.002555179,0.053822779,-0.030280636,0.024098766,0.012295323,0.784355229,-0.002261869,0.004912859,0.01385966,0.009050819,2
40.94,0.021325116,60,-0.003532381,0.070694516,0.063312905,0.039143441,0.024868502,1.12336309,-0.006571486,0.002001153,0.015957438,0.010724007,2
184.38,0.014011917,64,0.055697327,0.046407539,-0.01526279,0.020312941,-0.003307579,1.218029251,0.004590177,0.002441154,0.012296954,0.010437433,2
110.03,0.010064005,59,-0.009920519,0.023499773,0.004897244,0.043787732,0.039443285,0.654371909,-0.008183011,-0.003355274,0.009040381,0.008442302,2
23.88,0.009338137,55,0.002179047,0.05182558,0.047625912,0.019301142,0.003378031,1.260385781,0.001500493,0.00066473,0.009732068,0.006559753,2
114.61,0.009022263,59,0.025834706,0.023566624,0.005087755,0.022099049,0.009143603,1.125725134,-0.015372815,-0.001418755,0.015472535,0.00985725,2
107.4,0.00811181,56,0.012214112,0.022662775,0.005211286,0.015493417,0.005820707,0.853042758,0.003372907,0.000693125,0.007342953,0.005302319,2
31.9,0.016328574,56,0.075939497,0.015563503,0.01040305,0.041176559,-0.020868433,0.921408946,-0.003828803,0.000456367,0.01228127,0.007959249,2
85.89,0.012344906,58,0.047826626,0.044801739,-0.029522417,0.028952913,0.004929484,1.060583443,-0.002186561,0.003805046,0.007977991,0.006497892,2
99.09,0.007172702,52,0.020478873,0.033311408,0.016583228,0.013762801,-0.000397447,0.684614583,-0.014989434,-0.002228912,0.006534095,0.004955839,2
107.11,0.006069675,44,0.036363836,0.019449871,-0.001777747,0.016133506,-0.000667862,1.012435361,0.004815283,0.000982658,0.007232101,0.005000339,1
83.51,0.006692271,34,0.034040848,0.016305056,-0.002510124,0.020376552,0.007402147,0.823827469,0.032859742,-0.001369227,0.006342881,0.009672599,1
78.26,0.005785852,46,0.00564346,0.020410632,0.007900306,0.019576135,0.011551486,1.679844803,0.001030426,-0.001473443,0.009099417,0.006370188,2
41.95,0.011886413,37,0.005542461,0.022390855,0.015746301,0.044061302,0.031475963,1.050621449,0.003160302,0.002278399,0.015713773,0.014847324,1
73.83,0.009331117,41,-0.006835184,0.044086524,0.032710259,0.022221126,0.014679259,1.540640977,-0.007743158,0.000900804,0.009582483,0.006702131,2
36.75,0.009483353,44,0.021339744,0.024985678,0.019395563,0.018058774,-5.47E-05,0.865627057,-0.004049117,-0.000343291,0.009365346,0.008182078,2
85.56,0.007815213,42,0.001568693,0.019900586,-0.007081622,0.030530069,0.024167663,0.946644577,-0.002219846,-0.002253937,0.008655974,0.006877499,2
0.24,0.007909337,41,0.007279298,0.035166946,0.035131094,0.020302703,0.001230695,1.046969351,0.005965176,0.001218909,0.012616291,0.008724301,2
101.06,0.009952743,42,0.039715839,0.024543817,0.009725374,0.019365448,-0.006717746,1.248225542,0.003035403,0.000487707,0.013745279,0.010570868,2
136.87,0.007541554,48,0.015901323,0.023283178,-0.003533474,0.022215932,0.012334357,0.948319016,-0.002671275,0.000691066,0.010644487,0.008031351,2
37.82,0.02953513,42,0.094588291,0.023825994,0.018324518,0.063567143,-0.047459681,0.884972894,0.000972692,-0.001354866,0.054887134,0.041299349,2
50.88,0.01107685,53,0.072992973,0.074338455,-0.062352548,0.028526175,0.014486752,1.290493838,-0.008427483,0.007874618,0.022185236,0.013754687,2
13.97,0.010125303,46,0.007369011,0.040303733,0.038175609,0.019371103,0.015471197,0.760349794,0.002581738,0.004753789,0.017461011,0.01284802,2
58.21,0.010112761,47,0.025901406,0.025873751,0.017476716,0.019370845,-0.009325552,1.172937967,0.01056106,0.001282369,0.014501209,0.011535271,2
108.39,0.014612307,48,0.035136324,0.02042584,-0.005039353,0.03640899,0.004023562,1.027726758,-0.005951653,-0.002899446,0.018194958,0.010444401,2
257.98,0.011953595,52,0.041362741,0.053089368,0.01521252,0.028166689,-0.004097493,0.90285992,-0.005134511,-0.002068672,0.01600233,0.010354601,2
120.09,0.007987367,52,0.052422398,0.035782615,-0.018257686,0.020297085,0.005975566,0.900183573,0.003710898,0.003126491,0.012919567,0.008794994,2
161.57,0.009655739,51,0.036519703,0.024722399,0.001659812,0.028719942,0.009974885,0.834371217,-0.002081264,-0.000757515,0.009351389,0.008590541,2
197.18,0.010295347,47,0.054305584,0.028780872,-0.000541699,0.032095853,0.017500554,0.993934357,-0.013527494,-0.007676357,0.010630648,0.006145031,2
222.84,0.007261324,47,0.047844067,0.032238236,8.65E-06,0.020027564,-0.000690006,0.973968923,0.001579884,0.001373742,0.011524724,0.006684223,2
100.82,0.006282235,43,0.005027767,0.02005848,-0.005288283,0.035971409,0.035971409,0.831173002,0.002578303,0.002190567,0.010275248,0.010397198,2
0.41,0.01017898,45,0.001475179,0.045230929,0.045171969,0.019162258,1.38E-05,1.56229019,-0.000119223,0.001374841,0.012279021,0.011706124,2
138.22,0.006689865,52,0.008913214,0.019219059,-8.93E-05,0.019692892,0.017863126,1.330320419,-0.002334242,0.003535934,0.005477876,0.011504214,2
9.55,0.010608245,40,-0.002952371,0.023546579,0.022235126,0.029392488,0.019873901,0.824514337,-0.000419537,-0.003748739,0.010931026,0.010713653,1
114.27,0.008984963,46,0.007539861,0.03296349,0.017265931,0.018857112,0.005326315,1.162592789,-0.008097811,0.004585385,0.014211656,0.017105408,2
88.56,0.006083726,42,0.010555429,0.019522229,0.007662213,0.012065003,0.003253102,0.933626923,-0.001504007,0.00344203,0.008304799,0.009041226,2
34.92,0.008220677,45,0.026079933,0.017194764,0.012518347,0.018800984,-0.00828377,0.91763259,0.001808473,0.001839837,0.010139944,0.008190846,2
129.79,0.013337774,47,0.064930131,0.02110646,-0.003914354,0.02376374,6.58E-05,1.0670286,-0.008975548,-0.001735635,0.011778141,0.009172326,2
152.69,0.006856147,42,0.028027335,0.024969211,-0.00447827,0.026795407,0.02388012,0.909286385,-0.016185375,-0.000705698,0.006636265,0.007021217,2
7.5,0.010570303,44,0.01363698,0.038747319,0.037704345,0.017961513,-0.012177827,0.792359342,0.00638593,0.002455987,0.015400985,0.015830479,2
47.4,0.00823937,45,0.094897082,0.024109734,-0.017554719,0.015858801,-0.008319697,1.391985452,7.29E-05,0.000574901,0.013762311,0.011890312,2
66.23,0.006394152,47,0.02913983,0.02593208,-0.016771321,0.017529216,0.015536841,0.772284638,0.001468043,0.001974198,0.015800334,0.01000997,2
15.62,0.006196352,44,0.004800686,0.02404262,0.021927711,0.016035768,0.011270178,0.879306387,0.001027407,0.001956356,0.009115919,0.005197702,2
59.31,0.006457126,44,0.042641903,0.01604889,0.00834315,0.012988597,-0.002828488,1.321716838,0.000102484,0.001253406,0.009810589,0.007009056,2
93.76,0.007019385,43,0.038077774,0.021586112,-0.009296584,0.017450739,-0.001002672,0.97472056,-0.002051929,0.001397957,0.011956061,0.009609582,2
103.82,0.004045434,43,0.006705947,0.021376991,0.007676613,0.014056135,0.012947075,0.774377604,-0.000559221,0.001178363,0.004492107,0.006562146,1
11.29,0.007823435,40,0.031103729,0.016725763,0.015261511,0.011314475,-0.003443779,1.128579071,0.003201716,0.00183163,0.005038632,0.00371605,2
27.02,0.026629421,43,0.121255689,0.014645728,-0.011063567,0.035390769,-0.030252682,1.12833246,-0.005532113,0.000813166,0.023579359,0.019698915,2
71.16,0.022053156,40,0.112068824,0.073022077,-0.059085557,0.061343873,-0.017335509,1.089497585,-0.000708191,0.002358629,0.035869111,0.025574045,2
411.8,0.011076779,49,0.043010681,0.061391078,0.002723232,0.021803491,0.012735117,0.84482977,-0.000856405,0.000257097,0.018016053,0.019583418,2
121.56,0.016363419,47,0.075454786,0.021957308,0.00540388,0.033679823,-0.006897052,0.874449904,-0.001704878,-0.001002562,0.015120616,0.011084211,2
224.92,0.00621869,49,0.018853801,0.033681124,-0.002376238,0.018873886,0.018785419,0.908314971,-0.003118706,0.004154759,0.010610827,0.008376805,2
1.51,0.007899923,51,0.010906012,0.021422838,0.021217501,0.016220372,-0.002368034,0.928706839,-0.007565979,0.002565528,0.012844194,0.010439961,2
114.12,0.005551526,44,0.026751801,0.018228148,-0.002912282,0.016537345,0.006808165,1.06328711,0.001362764,0.000569606,0.007237456,0.007895903,2
50.57,0.008791653,44,0.0448211,0.016931084,0.010099359,0.019989473,-0.013707944,0.916327675,-0.005267905,-0.000983818,0.008808456,0.007594103,2
5.58,0.00670959,45,0.060872198,0.021206829,-0.0200279,0.014742633,-0.002935214,1.022152221,-0.002156985,-0.002572679,0.014742633,0.009846607,1
103.01,0.007701656,43,0.047681175,0.014771531,0.00070022,0.010268962,0.003848459,0.877407033,-0.000761105,0.000769597,0.006873046,0.005485863,2
80.58,0.004958236,45,0.053808915,0.014282052,-0.00327486,0.01111137,-0.000864747,0.948264496,-0.004047074,-6.57E-05,0.010030825,0.012238792,2
64.06,0.006542895,42,0.020663314,0.012892482,-0.004024502,0.019496741,0.016480777,0.913177615,-0.008825025,8.69E-06,0.010019088,0.010563233,2
15.13,0.005984779,41,0.001648352,0.032085554,0.029927431,0.011603588,0.007054887,1.108481255,-0.000723575,0.001753569,0.006077056,0.007049471,2
37.64,0.005024494,41,0.017782104,0.011697155,0.006641418,0.008193773,0.005918075,1.075843018,0.003338841,-7.03E-05,0.003917785,0.004596871,2
64.89,0.004708563,37,0.007273353,0.009537404,0.000886646,0.016863777,0.015487421,0.992207517,0.004871508,0.000521266,0.004347067,0.004579149,1
0.23,0.008683238,33,0.0157989,0.019259854,0.019229474,0.01250242,-0.000585114,1.523760793,-0.001413819,0.000388298,0.005720065,0.00465391,1
86.98,0.004326299,36,0.037891464,0.012541566,-0.001163675,0.012420363,0.009774708,0.879759454,-0.002849715,0.002779495,0.002502467,0.004734368,0
15.86,0.004906765,37,0.017786233,0.013777772,0.011706268,0.009503662,0.001696328,1.005227322,0.000963916,0.001914772,0.006155843,0.004346657,0
58.64,0.008109779,36,0.044297189,0.013446928,0.005839201,0.009897455,-0.00017303,0.970243056,0.000415281,-9.27E-05,0.008845442,0.011913118,2
39.11,0.006525846,48,0.05092392,0.016110712,-0.010923601,0.018674818,-0.004074563,1.058908982,-0.001323187,-0.000344932,0.010856995,0.01031621,2
135.82,0.004280207,37,0.025030889,0.018748576,-0.00094583,0.007935662,0.002572216,0.774411436,0.00043,0.00044524,0.004213709,0.005871351,1
33.9,0.010955797,39,0.06633857,0.008551636,0.00415988,0.025508029,-0.022036002,0.887925966,0.002224247,0.00081853,0.022024942,0.019032472,2
22.25,0.007030813,36,0.055827781,0.030811378,-0.027128559,0.011374791,0.003268046,1.351492403,-0.00150965,-9.77E-06,0.008380682,0.006788595,2
47.28,0.003980463,37,0.011129452,0.017223853,0.010890827,0.009104609,0.004335111,0.703852618,0.00083686,0.001588548,0.008523968,0.006888776,0
35.04,0.005579655,37,0.046776165,0.010838591,0.006243322,0.018011097,-0.007031056,1.106617056,-0.000680949,0.001267469,0.008578694,0.007294496,2
17.96,0.03656128,22,0.141672761,0.019154855,-0.016518971,0.091671138,-0.082434375,0.932754687,-0.000785739,0.000445632,0.033678981,0.029875928,0
8.7,0.030151705,37,0.119224338,0.091763338,-0.083002977,0.053546639,0.022263819,0.977857981,-0.030297684,-0.0155566,0.03156784,0.021631755,2
166.89,0.008975037,49,0.003907639,0.059282037,0.03391644,0.020488792,0.009990573,1.45392843,0.001035147,0.002829903,0.014914665,0.014032667,2
7.27,0.05436322,47,0.132633386,0.027248079,0.021554161,0.074851777,0.00126171,0.889817565,0.021852178,-0.085620788,0.012840187,0.01150909,2
418.9,0.017508915,52,0.127281985,0.074976818,-0.007199973,0.045129407,-0.018887839,1.101051569,-0.018085988,-0.003353872,0.019486828,0.015354735,2
94.43,0.024623232,50,0.114829853,0.065542686,-0.047736987,0.035189861,0.002890639,1.040233482,0.003129487,-0.003460581,0.01179641,0.007537193,2
200.96,0.018803945,59,0.109835095,0.03518977,0.001630576,0.028914855,-0.010698689,0.795022793,0.00618728,-0.000768991,0.013586534,0.011554857,2
57.55,0.016151417,54,0.026904764,0.051063126,-0.039706662,0.056715896,0.051370599,0.937089341,-0.025119279,-0.006362846,0.028456888,0.01914522,2
20.42,0.013790153,58,0.012671816,0.071702218,0.068044732,0.040154596,-0.013708739,1.071154226,-0.006756361,-0.001026363,0.022215215,0.014719527,2
98.09,0.017735458,56,0.039478529,0.048362678,-0.030424669,0.048647553,0.039923737,0.960749591,-0.018336628,-0.002777608,0.012995901,0.010263498,2
75.88,0.016945077,49,-0.002266299,0.049613627,0.036428973,0.035012784,0.030072021,0.817661608,0.000189511,-0.002461918,0.01175055,0.012652243,2
15.44,0.009446139,56,-0.001264537,0.041497726,0.038845937,0.024451189,-4.87E-05,1.214037135,-0.004948449,-0.000889222,0.013771706,0.012727616,2
126.51,0.017223687,56,0.071937933,0.024482752,-0.003689198,0.029062487,-0.001659756,1.045083624,-0.014685052,-0.003274313,0.025457742,0.018988907,2
160.15,0.011530294,61,0.061492318,0.051715,-0.023924048,0.034048155,0.002218536,0.890538068,0.010502098,0.000829134,0.019272514,0.014086183,2
188.01,0.00577064,57,0.022301891,0.036943226,0.004408534,0.014054513,-0.000299972,0.852813275,0.005962205,0.002933483,0.00904293,0.007021732,2
109.68,0.020702161,53,0.101690949,0.019565487,0.001201509,0.037612768,-0.026290933,0.935240597,-0.011197219,-0.001873485,0.018590483,0.012604932,2
31.27,0.025674773,55,0.135680329,0.073319423,-0.063250937,0.073738811,-0.041310428,1.308312068,0.002299346,0.000371199,0.031429483,0.021486332,2
297.56,0.015182379,66,0.115308066,0.073948842,-0.016055901,0.029205434,-0.010779689,1.029027239,-0.009187923,-0.004219266,0.02077746,0.014589635,2
83.73,0.009850079,55,0.039651305,0.048361448,-0.031333728,0.043660627,0.036885834,0.765865812,-0.001026447,-0.000605631,0.014143807,0.010693207,2
60.61,0.010315682,57,0.015620319,0.05092784,0.039272508,0.017995671,-0.009048133,1.074564278,-0.002462019,0.000494653,0.011697612,0.009084776,2
115.15,0.007007933,51,0.013874644,0.032761246,-0.010832428,0.034515835,0.030859677,0.894374336,-0.000316413,0.001847779,0.006942338,0.00542464,2
7.77,0.009415731,52,-0.010843934,0.034523187,0.033086094,0.015629862,0.000994404,1.028676753,-0.010951903,-0.000901333,0.011504328,0.007215875,2
63.17,0.006405334,45,0.003944172,0.02785368,0.016217323,0.019876366,0.0103298,0.950561229,0.004379688,-0.000676533,0.009414584,0.007022598,2
22.53,0.004931027,46,0.028133345,0.02001307,0.016012232,0.010339034,-0.002525073,1.123311733,0.000745434,0.001529652,0.006445558,0.005939198,2
15.26,0.008090468,39,0.021688061,0.015106562,-0.012255688,0.033573828,0.027959844,0.788863305,-0.028595878,-0.003093221,0.0114581,0.010464291,2
35.4,0.00602129,36,0.004712387,0.039709637,0.033235382,0.034558171,0.031300813,0.956410731,0.004364426,0.00020434,0.00689773,0.005710772,2
16.06,0.008224695,44,-0.002207528,0.039306379,0.036486237,0.015432748,0.006044672,1.545314315,-0.002375024,0.000193259,0.012020824,0.008063609,2
43.28,0.006899898,42,0.024073333,0.021384574,0.013907802,0.013880532,-0.002452724,1.092973487,0.005043854,0.001384568,0.007680992,0.006774388,2
37.03,0.005617002,44,0.029409438,0.015079392,-0.008755772,0.015210288,0.009576238,1.034579276,-0.002793687,-0.000135019,0.011555224,0.008426647,2
50.22,0.006204767,38,0.01434949,0.015210282,0.006704042,0.013621401,0.004060631,0.751007317,0.009763663,0.002743871,0.006420788,0.006528521,1
34.19,0.007148181,44,0.032702833,0.013638037,0.007933048,0.018693564,-0.014371088,1.340151339,-0.000506315,0.00030395,0.009588225,0.006664783,2
104.42,0.009320646,43,0.039912721,0.022805953,-0.005245383,0.023569138,-0.005869154,0.931662336,-0.004592168,-0.000103407,0.010613875,0.006981131,2
71.82,0.022320154,44,0.117665523,0.023616183,0.011468531,0.059444361,-0.044420444,1.022130364,-0.002429549,4.51E-05,0.017561259,0.012642333,2
22.07,0.014543435,49,0.139405801,0.088049821,-0.077306467,0.033189954,-0.011977032,1.232121707,0.00679746,0.000653209,0.022667398,0.01288911,2
164.03,0.03154188,43,0.130726135,0.033242533,-0.003420761,0.06136394,-0.047163875,0.721594533,-0.00461313,-0.000905804,0.018173649,0.012569061,2
64.09,0.014567807,47,0.085204983,0.062835535,-0.047713718,0.028827727,0.015990881,1.085717987,0.00014635,0.001974383,0.028827727,0.018015918,2
98.37,0.008400579,50,-0.001625978,0.039703166,0.020858706,0.049989172,0.047058164,0.931956546,0.00021055,-0.001845503,0.019026501,0.014730272,2
12.64,0.008675004,51,0.000731773,0.055111537,0.052778454,0.022155973,0.013426344,1.369641844,-0.000821747,0.001556427,0.010446703,0.007123684,2
107.68,0.016861904,63,0.084068644,0.022156008,0.003407812,0.047314428,-0.010114483,1.161336343,-0.003903763,0.000139422,0.027740649,0.022476744,2
128.87,0.007945103,49,0.060284766,0.047344569,-0.023207162,0.017897927,0.003196889,0.846745378,0.004310851,0.007240119,0.009602905,0.008156413,2
40.76,0.019296774,51,0.017065343,0.018765015,0.01158143,0.038496069,-0.004485846,0.800979717,-0.000575586,0.000374741,0.013482869,0.011617176,2
213.24,0.008645121,56,0.040971661,0.040840353,0.002249891,0.022618106,0.001400338,1.125949315,-0.021651948,-0.002437642,0.010419853,0.007502634,2
116.35,0.010141346,54,0.04985545,0.022648829,-0.001794873,0.018718513,0.000311531,0.739842868,-0.005344543,0.005304223,0.012790671,0.008091228,2
44.77,0.006029554,56,0.043665483,0.02541952,-0.016995347,0.020583426,0.010304845,0.820204449,-0.008230409,-0.002874288,0.008333499,0.007074714,2
63.58,0.008845381,52,0.010796917,0.020617229,0.008870918,0.032301591,0.028295087,0.83614027,0.006913796,0.003762106,0.005573345,0.005515102,2
57.74,0.007876863,56,0.006787028,0.03230157,0.021932455,0.016503831,-0.005977728,1.606373146,-0.001927125,-0.001204593,0.007398836,0.005107742,2
59.62,0.007704117,57,0.049857564,0.016503833,-0.00580847,0.028483065,-0.011641717,0.828387986,-0.00197183,0.005990328,0.016657802,0.004926971,2
58.31,0.007484192,49,0.011905848,0.028555519,-0.017596654,0.030871644,0.028835851,0.867485834,0.001714386,0.003014475,0.012385268,0.009232404,1
23.05,0.007767165,43,0.004928663,0.032225574,0.028046847,0.034397659,0.0320282,1.471206874,0.003617414,0.001248586,0.006566592,0.00858666,2
23.59,0.007837312,37,0.011334183,0.034417247,0.030299777,0.013991619,0.001801629,1.479860707,0.007721611,0.003446258,0.006965088,0.008186441,2
15.92,0.009392524,42,0.006809087,0.016448048,0.013760057,0.019392794,0.013754961,1.053253075,-0.005724555,-0.003106502,0.011375574,0.007497408,2
87.56,0.006912631,42,0.008586956,0.019492604,0.004904199,0.013088119,-0.001000964,0.817153302,-0.002720966,-0.00077037,0.005481306,0.004102345,2
23.29,0.011506729,42,0.025190893,0.014597257,0.010695019,0.019766473,0.008171216,0.832342623,-0.007821761,-0.001491732,0.008359945,0.006042014,2
74.63,0.006492284,45,0.028198322,0.019800151,-0.007313501,0.0127407,0.002642005,1.13136566,-0.001600977,-0.000341381,0.008280553,0.006761475,2
13.79,0.008360038,40,0.035961767,0.014099798,0.011780238,0.012146488,0.000354946,0.771209683,0.002900785,0.003264299,0.006960278,0.004965387,2
72.76,0.01289888,50,0.072383903,0.024885791,-0.012590825,0.027355259,-0.010227286,1.198782528,-0.000380159,-0.000923214,0.014942881,0.010413013,2
58.24,0.005212324,44,0.019189957,0.028307748,-0.017922235,0.013986672,0.010999067,0.842418556,0.007128456,0.002730176,0.008790432,0.00532223,2
0.29,0.005229978,46,0.005646066,0.026142622,0.026094138,0.012636871,0.001025312,1.114643814,0.002902874,0.001457303,0.008932504,0.007004708,1
69.07,0.00605487,52,0.037071233,0.012641842,-0.001374045,0.022303696,-0.009445846,1.077837037,-0.002269457,-0.001964577,0.009420265,0.011503341,2
129.58,0.006962656,43,0.004669768,0.022376004,-0.000846694,0.028354369,0.021884765,0.897844226,-0.002813561,0.004839725,0.007148604,0.004633306,1
26.4,0.006406207,37,-0.001314202,0.028818835,0.024425219,0.012971097,0.001948026,1.238484245,-0.004369647,0.000551622,0.011819436,0.009096649,2
20.26,0.007279106,44,0.042403797,0.012988719,0.009713218,0.018477473,-0.002389472,0.991771415,0.002576103,0.000771002,0.011661931,0.007780566,2
10.96,0.006832081,44,0.05569982,0.020285858,-0.018189355,0.01214098,-0.003163426,1.050180006,-0.00677396,-0.001644613,0.007657838,0.004907327,2
103.93,0.005822459,36,0.01682003,0.01840778,-0.001314584,0.01735363,0.015219157,0.806626689,0.007234769,0.001990353,0.004653436,0.003419675,1
30.24,0.006077904,45,0.03074476,0.017371249,0.012514495,0.017970712,-0.011188239,1.152585752,-0.000879731,0.000110598,0.006330902,0.004172892,2
86.73,0.004786825,40,0.03004893,0.021580767,-0.007413322,0.020516307,0.019503982,0.851876573,0.00577505,0.00050802,0.003048983,0.003094623,2
77.5,0.004430497,42,0.009650343,0.020525795,0.008209682,0.010570088,-0.003210767,1.527536008,0.00436354,0.000541404,0.006506469,0.004649282,1
51.69,0.004727839,38,0.020868562,0.012340975,0.004134584,0.009746979,-0.001767825,0.74507999,0.000867413,-0.000647533,0.007338802,0.005938264,1
50.34,0.0068802,39,0.043527643,0.010911584,-0.002951626,0.016255443,-0.012634643,0.835599749,-0.006480621,1.99E-05,0.006715536,0.003718562,1
39.22,0.005875451,36,0.037360988,0.016296111,-0.009852294,0.011084913,-0.005140478,0.971043003,0.004426815,0.00087409,0.005554081,0.00366582,2
65.94,0.037446988,42,0.098382603,0.011543111,-0.001005609,0.070512417,-0.057840769,0.863659942,0.002543245,0.001262948,0.02283036,0.01460661,2
111.69,0.009815476,41,0.112226199,0.071132773,-0.048904984,0.019230975,0.012034392,1.689626142,-0.00616684,0.002487792,0.011800593,0.009602877,2
95.82,0.008200795,41,0.021301841,0.021045214,-0.00493642,0.013131989,0.005557758,0.722849455,-0.006711183,1.09E-06,0.005480272,0.004001761,2
15.36,0.009611623,40,0.019214399,0.016254431,0.013622728,0.016853697,-0.000191739,0.734876143,-0.003145924,0.000785323,0.009560128,0.006264849,1
80.36,0.004802488,42,0.014380329,0.016869202,-0.003189817,0.010717504,-0.000998018,0.915129099,-0.000657739,-0.000387068,0.006491585,0.003999371,2
13.7,0.004067016,41,0.016492735,0.014879834,0.012552308,0.008835143,-0.000416433,0.98283441,0.000843019,-6.76E-05,0.003665091,0.001936652,1
46.46,0.008598552,43,0.036153614,0.013521705,-0.005740782,0.02358666,-0.019529074,1.083422541,0.000702745,-0.001127967,0.007212902,0.004369173,2
115.34,0.00365268,39,0.026161691,0.023630873,-0.003957347,0.010896442,0.007270388,0.995045741,-0.003474775,-0.000944243,0.007412264,0.004421599,1
43.46,0.007496024,34,0.001525714,0.010942143,0.003635199,0.03099466,0.023103073,0.822498948,0.000691697,0.00033802,0.003078105,0.004187144,1
31.24,0.006020173,36,-0.00201465,0.03470258,0.02930991,0.012041973,0.01075583,1.525647275,-0.003212682,-0.000498588,0.007053376,0.005587207,2
51.68,0.004668686,34,0.011750801,0.012530352,0.004102809,0.009725073,0.003086141,0.983182102,-0.001417687,-0.000208106,0.005553944,0.003201394,1
29.06,0.009657135,47,0.069818066,0.01192654,0.007157781,0.036675579,-0.02833726,0.865915448,0.000192225,0.000557901,0.010625215,0.006034009,2
18.47,0.016316571,41,0.132127741,0.04452265,-0.039776498,0.031179044,-0.024287161,1.518873714,-0.00603437,-0.002750673,0.009392102,0.005521246,2
29.53,0.008424651,41,0.077039379,0.034300995,-0.028166941,0.011928618,-0.000689617,0.797836426,-0.003452671,0.000747659,0.006122563,0.003427039,2
58.28,0.008687101,41,0.058240308,0.012123733,0.001883693,0.018625473,0.000606549,0.67308538,0.003859657,0.001614424,0.007836841,0.004708293,2
59.43,0.010488987,41,0.05371257,0.018661076,-0.008134689,0.028642549,0.008654081,1.101663696,-0.008790984,-0.004550875,0.007884548,0.00567276,2
88.5,0.007832204,47,0.020069255,0.030197727,0.014058618,0.015041684,0.000755009,1.003528427,-0.002617514,-0.000504179,0.007894553,0.004639872,2
96.27,0.007278992,36,0.00292022,0.017955456,0.000994985,0.021501371,0.015546499,0.911723677,-0.003623468,-0.000143576,0.009236048,0.004570236,2
27.9,0.005878395,40,0.007336578,0.026094355,0.021067665,0.01189556,0.001013078,1.092020768,2.46E-05,0.000243831,0.009616584,0.005659331,2
66.34,0.007978479,45,0.06599646,0.015632835,-0.004086617,0.021675098,-0.017696214,1.125933867,-0.005520906,-0.002719821,0.00695237,0.006816315,2
68.13,0.009043754,41,0.049182327,0.0323509,-0.019474041,0.017879922,0.009076636,0.976167963,-0.001852571,0.001415322,0.00752663,0.004356581,1
62.75,0.006499235,45,-0.001592338,0.017899496,0.006751079,0.019805361,0.010500089,0.885944079,-0.004961989,-0.00326215,0.009130391,0.005221502,2
19.8,0.004079327,40,0.003401548,0.023705069,0.020099859,0.010349366,0.003685534,0.991090123,0.000291878,0.003064057,0.004257514,0.004046269,1
2.27,0.005247005,43,0.020978439,0.010361469,0.009966708,0.013776438,-0.013194791,1.12231312,-0.001406968,-0.000235723,0.004971777,0.003024269,2
